transaction_id,user_id,amount,timestamp,merchant,transaction_type,location,device_info,is_fraud,hour,user_id_enc,merchant_enc,transaction_type_enc,location_enc,device_enc,avg_amount_per_user,txn_count_per_user,amount_dev,is_odd_hour,device_risk_score
1440,user_1,1897.37,2026-08-07 22:55:12.153465,Paytm,request,Chennai,Android,0,22,0,2,1,1,0,4037.2688695652173,115,-2139.8988695652174,0,0.1
1441,user_30,6472.92,2026-09-15 14:06:17.153465,Zomato,send,Mumbai,iOS,0,14,23,5,2,3,2,20780.866470588233,119,-14307.946470588233,0,0.5
1442,user_45,3948.92,2026-09-06 21:57:41.153465,Paytm,send,Bangalore,iOS,0,21,39,2,2,0,2,3748.3989344262295,122,200.52106557377056,0,0.5
1443,user_34,2892.57,2026-08-14 22:40:44.153465,Swiggy,request,Chennai,Android,0,22,27,3,1,1,0,4524.1720000000005,120,-1631.6020000000003,0,0.1
1444,user_42,1351.21,2026-09-15 23:35:38.153465,Walmart,request,Delhi,Web,0,23,36,4,1,2,1,4749.498305084746,118,-3398.288305084746,0,0.2
1445,user_13,11398.92,2026-09-15 01:33:57.153465,Walmart,request,Delhi,Android,1,1,4,4,1,2,0,16363.8575,124,-4964.9375,1,0.1
1446,user_2,18656.29,2026-08-29 23:41:44.153465,Walmart,request,Pune,iOS,0,23,11,4,1,4,2,47401.46406779661,118,-28745.174067796608,0,0.5
1447,user_43,17881.43,2026-07-23 22:26:26.153465,Swiggy,request,Bangalore,iOS,0,22,37,3,1,0,2,15429.552764227643,123,2451.8772357723574,0,0.5
1448,user_41,4779.98,2026-08-28 13:01:27.153465,Zomato,request,Mumbai,Web,0,13,35,5,1,3,1,4057.624609375,128,722.3553906249995,0,0.2
1449,user_19,282.25,2026-08-26 01:37:37.153465,Walmart,send,Pune,Android,0,1,10,4,2,4,0,3644.202786885246,122,-3361.952786885246,1,0.1
1450,user_16,4415.14,2026-07-31 20:50:58.153465,Flipkart,request,Delhi,Web,1,20,7,1,1,2,1,3660.321525423729,118,754.8184745762715,0,0.2
1451,user_34,1902.86,2026-09-14 10:25:36.153465,Zomato,refund,Delhi,iOS,0,10,27,5,0,2,2,4524.1720000000005,120,-2621.312000000001,0,0.5
1452,user_4,4167.95,2026-07-29 13:59:35.153465,Paytm,refund,Mumbai,Web,0,13,33,2,0,3,1,4960.130344827586,116,-792.1803448275859,0,0.2
1453,user_7,15456.07,2026-08-23 12:18:48.153465,Paytm,refund,Pune,Android,1,12,47,2,0,4,0,60187.18528,125,-44731.11528,0,0.1
1454,user_39,4413.76,2026-08-29 08:21:30.153465,Paytm,send,Delhi,iOS,1,8,32,2,2,2,2,4488.573909090909,110,-74.81390909090896,0,0.5
1455,user_10,3337.92,2026-09-10 21:05:39.153465,Paytm,request,Chennai,Android,0,21,1,2,1,1,0,4115.205169491525,118,-777.2851694915253,0,0.1
1456,user_27,19051.29,2026-07-25 18:04:36.153465,Swiggy,request,Pune,Web,0,18,19,3,1,4,1,18537.69881355932,118,513.5911864406808,0,0.2
1457,user_11,2640.13,2026-09-17 01:10:06.153465,Amazon,refund,Mumbai,Android,0,1,2,0,0,3,0,3819.240342465753,146,-1179.110342465753,1,0.1
1458,user_18,4473.55,2026-07-25 16:40:32.153465,Paytm,refund,Delhi,Web,1,16,9,2,0,2,1,4267.170924369748,119,206.37907563025237,0,0.2
1459,user_10,232.23,2026-08-06 07:43:21.153465,Swiggy,refund,Chennai,iOS,0,7,1,3,0,1,2,4115.205169491525,118,-3882.9751694915253,0,0.5
1460,user_37,10600.17,2026-07-25 08:08:00.153465,Paytm,refund,Delhi,Android,0,8,30,2,0,2,0,15907.096030534352,131,-5306.926030534352,0,0.1
1461,user_21,3531.9,2026-08-13 00:30:05.153465,Paytm,request,Pune,Web,0,0,13,2,1,4,1,4244.438115942029,138,-712.538115942029,1,0.2
1462,user_49,6501.73,2026-09-12 11:25:27.153465,Walmart,refund,Pune,Web,0,11,43,4,0,4,1,19333.43277227723,101,-12831.702772277229,0,0.2
1463,user_13,5811.84,2026-09-04 02:17:30.153465,Paytm,send,Chennai,Android,0,2,4,2,2,1,0,16363.8575,124,-10552.0175,1,0.1
1464,user_46,3549.74,2026-07-26 02:34:20.153465,Swiggy,request,Mumbai,iOS,0,2,40,3,1,3,2,4824.613684210526,133,-1274.8736842105263,1,0.5
1465,user_38,5923.48,2026-09-09 01:44:25.153465,Paytm,request,Chennai,Web,0,1,31,2,1,1,1,17814.76077586207,116,-11891.28077586207,1,0.2
1466,user_36,1310.85,2026-09-17 16:59:29.153465,Flipkart,refund,Bangalore,Web,1,16,29,1,0,0,1,4483.898691588785,107,-3173.0486915887855,0,0.2
1467,user_13,19441.37,2026-09-12 22:40:08.153465,Zomato,refund,Delhi,iOS,0,22,4,5,0,2,2,16363.8575,124,3077.512499999999,0,0.5
1468,user_35,15479.57,2026-08-18 20:35:46.153465,Swiggy,refund,Pune,iOS,0,20,28,3,0,4,2,15800.978582677166,127,-321.4085826771661,0,0.5
1469,user_27,15516.09,2026-09-06 15:39:48.153465,Flipkart,refund,Mumbai,Web,0,15,19,1,0,3,1,18537.69881355932,118,-3021.60881355932,0,0.2
1470,user_41,375.67,2026-07-27 02:52:56.153465,Swiggy,refund,Bangalore,Android,0,2,35,3,0,0,0,4057.624609375,128,-3681.954609375,1,0.1
1471,user_13,17074.11,2026-08-15 02:18:07.153465,Flipkart,refund,Pune,Android,0,2,4,1,0,4,0,16363.8575,124,710.2525000000005,1,0.1
1472,user_16,1068.17,2026-08-17 05:55:15.153465,Swiggy,refund,Delhi,Android,0,5,7,3,0,2,0,3660.321525423729,118,-2592.151525423729,1,0.1
1473,user_26,1140.91,2026-08-08 14:38:10.153465,Zomato,send,Mumbai,iOS,0,14,18,5,2,3,2,4396.555663716814,113,-3255.645663716814,0,0.5
1474,user_31,3061.9,2026-08-22 06:55:47.153465,Swiggy,request,Delhi,Android,0,6,24,3,1,2,0,4894.9887499999995,96,-1833.0887499999994,1,0.1
1475,user_36,3368.03,2026-08-31 14:19:28.153465,Swiggy,send,Pune,Web,0,14,29,3,2,4,1,4483.898691588785,107,-1115.8686915887852,0,0.2
1476,user_49,15990.92,2026-09-10 18:49:02.153465,Walmart,send,Chennai,Android,0,18,43,4,2,1,0,19333.43277227723,101,-3342.5127722772286,0,0.1
1477,user_8,14350.6,2026-08-24 17:05:51.153465,Paytm,refund,Pune,Web,1,17,48,2,0,4,1,4162.542654867257,113,10188.057345132744,0,0.2
1478,user_19,2946.11,2026-08-24 18:23:31.153465,Amazon,refund,Chennai,Android,0,18,10,0,0,1,0,3644.202786885246,122,-698.0927868852459,0,0.1
1479,user_39,8691.69,2026-08-17 20:54:02.153465,Flipkart,refund,Chennai,Android,1,20,32,1,0,1,0,4488.573909090909,110,4203.116090909091,0,0.1
1480,user_29,833.37,2026-07-28 16:22:03.153465,Zomato,request,Delhi,Android,0,16,21,5,1,2,0,4165.22631147541,122,-3331.8563114754097,0,0.1
1481,user_1,3243.13,2026-08-12 05:00:45.153465,Walmart,refund,Pune,iOS,0,5,0,4,0,4,2,4037.2688695652173,115,-794.1388695652172,1,0.5
1482,user_20,10138.65,2026-08-14 15:07:23.153465,Walmart,refund,Pune,Web,0,15,12,4,0,4,1,19935.082280701754,114,-9796.432280701754,0,0.2
1483,user_7,300000.0,2026-08-09 12:34:53.153465,Zomato,send,Chennai,Android,1,12,47,5,2,1,0,60187.18528,125,239812.81472,0,0.1
1484,user_3,15980.2,2026-08-22 10:29:20.153465,Amazon,send,Pune,Android,0,10,22,0,2,4,0,51628.90211538462,104,-35648.702115384614,0,0.1
1485,user_10,451.58,2026-08-05 03:08:43.153465,Swiggy,request,Pune,Android,0,3,1,3,1,4,0,4115.205169491525,118,-3663.6251694915254,1,0.1
1486,user_18,3814.8,2026-08-01 20:17:00.153465,Flipkart,send,Pune,Android,0,20,9,1,2,4,0,4267.170924369748,119,-452.3709243697476,0,0.1
1487,user_24,109078.26,2026-07-31 21:54:49.153465,Zomato,refund,Mumbai,Web,1,21,16,5,0,3,1,20664.321171875,128,88413.938828125,0,0.2
1488,user_8,3836.09,2026-08-12 13:37:20.153465,Amazon,request,Mumbai,Android,0,13,48,0,1,3,0,4162.542654867257,113,-326.45265486725657,0,0.1
1489,user_20,17600.26,2026-08-16 10:45:10.153465,Flipkart,refund,Bangalore,Android,0,10,12,1,0,0,0,19935.082280701754,114,-2334.8222807017555,0,0.1
1490,user_2,33552.84,2026-09-15 11:16:29.153465,Zomato,refund,Pune,iOS,0,11,11,5,0,4,2,47401.46406779661,118,-13848.624067796613,0,0.5
1491,user_6,11493.88,2026-07-22 21:12:48.153465,Amazon,send,Mumbai,Android,1,21,46,0,2,3,0,3699.0514728682174,129,7794.828527131782,0,0.1
1492,user_17,3484.77,2026-09-12 20:09:26.153465,Swiggy,send,Pune,iOS,0,20,8,3,2,4,2,4173.412348484848,132,-688.6423484848478,0,0.5
1493,user_22,13192.27,2026-09-07 03:29:22.153465,Walmart,send,Mumbai,Android,0,3,14,4,2,3,0,18343.150086206897,116,-5150.8800862068965,1,0.1
1494,user_24,6632.71,2026-08-10 11:39:58.153465,Zomato,send,Mumbai,Android,0,11,16,5,2,3,0,20664.321171875,128,-14031.611171875,0,0.1
1495,user_44,9721.84,2026-08-18 19:00:26.153465,Walmart,refund,Pune,Web,0,19,38,4,0,4,1,17327.384636363637,110,-7605.5446363636365,0,0.2
1496,user_28,1354.27,2026-07-22 16:00:25.153465,Walmart,refund,Pune,iOS,0,16,20,4,0,4,2,4678.404529914529,117,-3324.134529914529,0,0.5
1497,user_47,4348.91,2026-09-01 01:21:07.153465,Walmart,send,Mumbai,iOS,1,1,41,4,2,3,2,3883.282635658915,129,465.627364341085,1,0.5
1498,user_33,14053.78,2026-08-11 12:47:25.153465,Flipkart,refund,Bangalore,Web,1,12,26,1,0,0,1,3974.536484375,128,10079.243515625001,0,0.2
1499,user_25,3751.87,2026-08-18 06:39:27.153465,Paytm,refund,Chennai,Web,0,6,17,2,0,1,1,3615.32544,125,136.54455999999982,1,0.2
1500,user_28,1496.12,2026-08-12 02:43:07.153465,Flipkart,refund,Pune,Android,0,2,20,1,0,4,0,4678.404529914529,117,-3182.2845299145292,1,0.1
1501,user_38,11978.54,2026-08-03 15:19:17.153465,Flipkart,send,Chennai,Android,0,15,31,1,2,1,0,17814.76077586207,116,-5836.220775862068,0,0.1
1502,user_42,583.56,2026-08-16 10:21:06.153465,Walmart,request,Bangalore,Web,0,10,36,4,1,0,1,4749.498305084746,118,-4165.938305084746,0,0.2
1503,user_33,4013.96,2026-08-09 03:55:59.153465,Amazon,request,Mumbai,iOS,0,3,26,0,1,3,2,3974.536484375,128,39.423515625000164,1,0.5
1504,user_40,38884.58,2026-07-25 16:04:13.153465,Amazon,request,Chennai,Android,0,16,34,0,1,1,0,18950.453564356438,101,19934.126435643564,0,0.1
1505,user_14,15720.87,2026-09-01 01:36:36.153465,Paytm,request,Mumbai,Android,0,1,5,2,1,3,0,18284.780597014927,134,-2563.9105970149267,1,0.1
1506,user_42,2401.65,2026-08-26 23:33:43.153465,Walmart,refund,Mumbai,Android,0,23,36,4,0,3,0,4749.498305084746,118,-2347.848305084746,0,0.1
1507,user_20,15898.96,2026-09-16 04:23:59.153465,Paytm,send,Pune,Web,0,4,12,2,2,4,1,19935.082280701754,114,-4036.122280701755,1,0.2
1508,user_50,2169.32,2026-08-10 10:43:22.153465,Swiggy,send,Chennai,iOS,0,10,45,3,2,1,2,4276.488269230769,104,-2107.168269230769,0,0.5
1509,user_42,3850.9,2026-08-22 07:43:15.153465,Paytm,request,Pune,iOS,0,7,36,2,1,4,2,4749.498305084746,118,-898.5983050847458,0,0.5
1510,user_24,9967.28,2026-07-29 01:06:50.153465,Amazon,send,Pune,Android,0,1,16,0,2,4,0,20664.321171875,128,-10697.041171874998,1,0.1
1511,user_33,1314.93,2026-08-16 20:51:17.153465,Amazon,send,Delhi,Web,0,20,26,0,2,2,1,3974.536484375,128,-2659.606484375,0,0.2
1512,user_14,6513.81,2026-08-30 09:22:43.153465,Swiggy,send,Delhi,Android,0,9,5,3,2,2,0,18284.780597014927,134,-11770.970597014926,0,0.1
1513,user_35,19650.51,2026-08-06 12:49:41.153465,Swiggy,refund,Delhi,Android,0,12,28,3,0,2,0,15800.978582677166,127,3849.5314173228326,0,0.1
1514,user_9,301.8,2026-08-17 11:59:00.153465,Zomato,refund,Delhi,Web,0,11,49,5,0,2,1,4747.313999999999,110,-4445.513999999999,0,0.2
1515,user_42,3683.74,2026-08-11 18:42:14.153465,Walmart,request,Bangalore,iOS,0,18,36,4,1,0,2,4749.498305084746,118,-1065.758305084746,0,0.5
1516,user_28,2440.23,2026-08-14 12:53:10.153465,Flipkart,request,Pune,Web,0,12,20,1,1,4,1,4678.404529914529,117,-2238.174529914529,0,0.2
1517,user_42,3567.18,2026-08-20 19:37:18.153465,Zomato,refund,Bangalore,Android,0,19,36,5,0,0,0,4749.498305084746,118,-1182.318305084746,0,0.1
1518,user_13,15392.79,2026-08-11 22:26:52.153465,Zomato,request,Delhi,Android,0,22,4,5,1,2,0,16363.8575,124,-971.0674999999992,0,0.1
1519,user_15,12637.56,2026-08-03 18:40:28.153465,Flipkart,refund,Pune,Web,0,18,6,1,0,4,1,17357.696608695653,115,-4720.136608695653,0,0.2
1520,user_44,38947.69,2026-08-23 16:17:30.153465,Paytm,request,Pune,Web,1,16,38,2,1,4,1,17327.384636363637,110,21620.305363636366,0,0.2
1521,user_19,2736.53,2026-09-17 10:56:09.153465,Flipkart,send,Pune,Web,0,10,10,1,2,4,1,3644.202786885246,122,-907.6727868852458,0,0.2
1522,user_42,4641.77,2026-08-26 03:39:55.153465,Walmart,send,Mumbai,Web,0,3,36,4,2,3,1,4749.498305084746,118,-107.72830508474544,1,0.2
1523,user_49,11055.25,2026-08-21 05:42:08.153465,Swiggy,refund,Bangalore,Web,1,5,43,3,0,0,1,19333.43277227723,101,-8278.182772277229,1,0.2
1524,user_15,16865.44,2026-09-11 06:04:46.153465,Zomato,send,Bangalore,Android,0,6,6,5,2,0,0,17357.696608695653,115,-492.256608695654,1,0.1
1525,user_18,1341.76,2026-08-09 07:14:40.153465,Walmart,refund,Chennai,Web,1,7,9,4,0,1,1,4267.170924369748,119,-2925.4109243697476,0,0.2
1526,user_5,16248.46,2026-09-08 15:16:53.153465,Walmart,request,Pune,Web,1,15,44,4,1,4,1,21765.65124031008,129,-5517.19124031008,0,0.2
1527,user_16,3550.44,2026-08-07 23:17:19.153465,Flipkart,send,Delhi,Android,1,23,7,1,2,2,0,3660.321525423729,118,-109.88152542372882,0,0.1
1528,user_1,3479.13,2026-07-23 04:09:44.153465,Swiggy,request,Mumbai,Android,0,4,0,3,1,3,0,4037.2688695652173,115,-558.1388695652172,1,0.1
1529,user_7,17952.33,2026-08-08 20:10:07.153465,Paytm,send,Chennai,iOS,0,20,47,2,2,1,2,60187.18528,125,-42234.855279999996,0,0.5
1530,user_19,9076.4,2026-09-05 17:01:38.153465,Amazon,refund,Pune,Android,1,17,10,0,0,4,0,3644.202786885246,122,5432.197213114754,0,0.1
1531,user_48,1839.09,2026-08-13 12:00:51.153465,Zomato,request,Chennai,iOS,0,12,42,5,1,1,2,4029.46368852459,122,-2190.37368852459,0,0.5
1532,user_19,4637.72,2026-07-31 05:55:53.153465,Flipkart,request,Chennai,iOS,0,5,10,1,1,1,2,3644.202786885246,122,993.5172131147542,1,0.5
1533,user_23,137162.69,2026-09-15 22:16:35.153465,Swiggy,send,Chennai,iOS,1,22,15,3,2,1,2,21876.48723880597,134,115286.20276119403,0,0.5
1534,user_3,50102.83,2026-08-10 04:16:09.153465,Paytm,request,Pune,Web,0,4,22,2,1,4,1,51628.90211538462,104,-1526.072115384617,1,0.2
1535,user_34,9168.35,2026-08-10 09:15:05.153465,Swiggy,send,Pune,Android,1,9,27,3,2,4,0,4524.1720000000005,120,4644.178,0,0.1
1536,user_10,419.08,2026-07-28 06:29:13.153465,Walmart,refund,Delhi,iOS,0,6,1,4,0,2,2,4115.205169491525,118,-3696.1251694915254,1,0.5
1537,user_4,612.44,2026-09-03 03:36:36.153465,Walmart,request,Chennai,Web,0,3,33,4,1,1,1,4960.130344827586,116,-4347.690344827586,1,0.2
1538,user_39,2357.9,2026-08-12 09:00:14.153465,Paytm,refund,Pune,iOS,0,9,32,2,0,4,2,4488.573909090909,110,-2130.673909090909,0,0.5
1539,user_34,2832.98,2026-08-28 20:10:32.153465,Walmart,request,Pune,Android,0,20,27,4,1,4,0,4524.1720000000005,120,-1691.1920000000005,0,0.1
1540,user_4,1222.63,2026-07-30 03:30:22.153465,Walmart,refund,Delhi,Web,0,3,33,4,0,2,1,4960.130344827586,116,-3737.5003448275856,1,0.2
1541,user_20,9544.74,2026-08-09 12:52:59.153465,Zomato,refund,Delhi,iOS,0,12,12,5,0,2,2,19935.082280701754,114,-10390.342280701754,0,0.5
1542,user_15,8314.07,2026-09-14 15:44:34.153465,Flipkart,send,Delhi,iOS,0,15,6,1,2,2,2,17357.696608695653,115,-9043.626608695653,0,0.5
1543,user_36,2174.8,2026-08-04 07:31:26.153465,Swiggy,send,Bangalore,Android,0,7,29,3,2,0,0,4483.898691588785,107,-2309.098691588785,0,0.1
1544,user_39,460.76,2026-08-22 21:48:58.153465,Zomato,refund,Delhi,Web,0,21,32,5,0,2,1,4488.573909090909,110,-4027.813909090909,0,0.2
1545,user_1,11621.62,2026-08-15 23:05:21.153465,Zomato,refund,Delhi,Web,1,23,0,5,0,2,1,4037.2688695652173,115,7584.351130434783,0,0.2
1546,user_33,2230.71,2026-07-24 10:39:22.153465,Zomato,refund,Bangalore,iOS,0,10,26,5,0,0,2,3974.536484375,128,-1743.8264843749998,0,0.5
1547,user_21,4898.74,2026-09-05 11:22:34.153465,Paytm,send,Chennai,Android,0,11,13,2,2,1,0,4244.438115942029,138,654.3018840579707,0,0.1
1548,user_14,14362.3,2026-08-10 05:57:24.153465,Walmart,send,Pune,iOS,0,5,5,4,2,4,2,18284.780597014927,134,-3922.480597014928,1,0.5
1549,user_47,2001.23,2026-08-02 00:58:14.153465,Amazon,send,Chennai,iOS,0,0,41,0,2,1,2,3883.282635658915,129,-1882.0526356589148,1,0.5
1550,user_48,4370.61,2026-07-28 14:35:26.153465,Flipkart,refund,Mumbai,Web,1,14,42,1,0,3,1,4029.46368852459,122,341.1463114754097,0,0.2
1551,user_48,4179.5,2026-08-30 06:08:20.153465,Paytm,request,Chennai,Web,0,6,42,2,1,1,1,4029.46368852459,122,150.03631147541,1,0.2
1552,user_40,8514.41,2026-09-04 19:52:17.153465,Paytm,request,Bangalore,Android,0,19,34,2,1,0,0,18950.453564356438,101,-10436.043564356438,0,0.1
1553,user_37,10400.66,2026-08-24 10:59:06.153465,Walmart,refund,Delhi,Web,0,10,30,4,0,2,1,15907.096030534352,131,-5506.4360305343525,0,0.2
1554,user_28,2021.77,2026-09-01 15:44:58.153465,Swiggy,request,Bangalore,Android,0,15,20,3,1,0,0,4678.404529914529,117,-2656.634529914529,0,0.1
1555,user_50,4394.41,2026-09-13 15:15:26.153465,Flipkart,request,Delhi,Web,1,15,45,1,1,2,1,4276.488269230769,104,117.92173076923063,0,0.2
1556,user_30,47278.95,2026-09-05 08:23:17.153465,Paytm,refund,Mumbai,Web,1,8,23,2,0,3,1,20780.866470588233,119,26498.083529411764,0,0.2
1557,user_18,4679.42,2026-07-22 18:11:26.153465,Zomato,refund,Mumbai,Android,0,18,9,5,0,3,0,4267.170924369748,119,412.24907563025226,0,0.1
1558,user_26,2938.94,2026-08-06 23:58:26.153465,Zomato,send,Delhi,Web,0,23,18,5,2,2,1,4396.555663716814,113,-1457.6156637168137,0,0.2
1559,user_5,11697.57,2026-07-26 08:25:51.153465,Zomato,send,Bangalore,Web,1,8,44,5,2,0,1,21765.65124031008,129,-10068.081240310079,0,0.2
1560,user_10,768.99,2026-08-04 08:28:28.153465,Amazon,send,Delhi,iOS,0,8,1,0,2,2,2,4115.205169491525,118,-3346.2151694915256,0,0.5
1561,user_1,3958.18,2026-08-16 13:53:19.153465,Walmart,refund,Delhi,iOS,0,13,0,4,0,2,2,4037.2688695652173,115,-79.08886956521746,0,0.5
1562,user_17,2466.06,2026-09-14 22:32:19.153465,Amazon,refund,Chennai,iOS,0,22,8,0,0,1,2,4173.412348484848,132,-1707.3523484848479,0,0.5
1563,user_44,12132.14,2026-09-04 17:07:46.153465,Zomato,request,Bangalore,iOS,0,17,38,5,1,0,2,17327.384636363637,110,-5195.244636363637,0,0.5
1564,user_27,15896.75,2026-08-04 21:32:59.153465,Zomato,refund,Bangalore,Android,0,21,19,5,0,0,0,18537.69881355932,118,-2640.94881355932,0,0.1
1565,user_9,2867.86,2026-08-01 04:10:52.153465,Paytm,refund,Mumbai,iOS,0,4,49,2,0,3,2,4747.313999999999,110,-1879.4539999999993,1,0.5
1566,user_38,13818.49,2026-07-27 22:48:22.153465,Walmart,request,Mumbai,Web,0,22,31,4,1,3,1,17814.76077586207,116,-3996.270775862069,0,0.2
1567,user_34,1150.83,2026-07-26 10:03:55.153465,Walmart,refund,Delhi,Web,0,10,27,4,0,2,1,4524.1720000000005,120,-3373.3420000000006,0,0.2
1568,user_11,985.18,2026-09-15 17:53:16.153465,Swiggy,refund,Mumbai,iOS,0,17,2,3,0,3,2,3819.240342465753,146,-2834.0603424657534,0,0.5
1569,user_22,9597.02,2026-09-10 10:24:10.153465,Zomato,refund,Pune,Web,0,10,14,5,0,4,1,18343.150086206897,116,-8746.130086206897,0,0.2
1570,user_1,2082.56,2026-08-20 17:24:18.153465,Amazon,request,Delhi,iOS,1,17,0,0,1,2,2,4037.2688695652173,115,-1954.7088695652174,0,0.5
1571,user_4,39068.78,2026-09-14 19:40:51.153465,Walmart,request,Mumbai,Web,1,19,33,4,1,3,1,4960.130344827586,116,34108.64965517241,0,0.2
1572,user_25,10443.33,2026-08-08 11:35:34.153465,Amazon,refund,Chennai,Web,1,11,17,0,0,1,1,3615.32544,125,6828.004559999999,0,0.2
1573,user_6,4229.11,2026-07-21 18:42:39.153465,Zomato,send,Delhi,Android,0,18,46,5,2,2,0,3699.0514728682174,129,530.0585271317823,0,0.1
1574,user_7,150779.29,2026-08-24 06:40:41.153465,Walmart,send,Pune,iOS,1,6,47,4,2,4,2,60187.18528,125,90592.10472,1,0.5
1575,user_45,1146.72,2026-08-01 11:22:11.153465,Flipkart,send,Bangalore,Web,1,11,39,1,2,0,1,3748.3989344262295,122,-2601.6789344262297,0,0.2
1576,user_7,300000.0,2026-07-27 19:52:37.153465,Swiggy,refund,Chennai,iOS,1,19,47,3,0,1,2,60187.18528,125,239812.81472,0,0.5
1577,user_41,4557.09,2026-08-30 23:35:56.153465,Walmart,request,Pune,Web,0,23,35,4,1,4,1,4057.624609375,128,499.46539062500005,0,0.2
1578,user_40,7595.39,2026-08-30 21:49:39.153465,Flipkart,send,Pune,Web,0,21,34,1,2,4,1,18950.453564356438,101,-11355.063564356438,0,0.2
1579,user_7,30811.45,2026-07-31 23:46:51.153465,Flipkart,refund,Bangalore,Web,0,23,47,1,0,0,1,60187.18528,125,-29375.735279999997,0,0.2
1580,user_41,1797.16,2026-08-01 02:22:18.153465,Zomato,send,Bangalore,iOS,0,2,35,5,2,0,2,4057.624609375,128,-2260.464609375,1,0.5
1581,user_5,18181.58,2026-08-07 16:39:09.153465,Zomato,request,Pune,iOS,0,16,44,5,1,4,2,21765.65124031008,129,-3584.071240310077,0,0.5
1582,user_26,1945.85,2026-08-19 04:24:46.153465,Flipkart,send,Delhi,iOS,0,4,18,1,2,2,2,4396.555663716814,113,-2450.705663716814,1,0.5
1583,user_46,3877.71,2026-09-03 19:40:19.153465,Walmart,request,Bangalore,iOS,0,19,40,4,1,0,2,4824.613684210526,133,-946.9036842105261,0,0.5
1584,user_47,890.42,2026-09-02 00:04:00.153465,Paytm,request,Pune,Web,1,0,41,2,1,4,1,3883.282635658915,129,-2992.8626356589148,1,0.2
1585,user_43,9905.85,2026-08-06 21:51:37.153465,Paytm,refund,Chennai,Android,0,21,37,2,0,1,0,15429.552764227643,123,-5523.702764227643,0,0.1
1586,user_12,16598.63,2026-09-07 23:04:54.153465,Flipkart,request,Bangalore,iOS,0,23,3,1,1,0,2,52530.11026548673,113,-35931.48026548672,0,0.5
1587,user_5,19517.37,2026-09-01 03:37:53.153465,Amazon,request,Mumbai,iOS,0,3,44,0,1,3,2,21765.65124031008,129,-2248.2812403100797,1,0.5
1588,user_25,3289.53,2026-07-27 07:25:04.153465,Flipkart,refund,Chennai,Android,0,7,17,1,0,1,0,3615.32544,125,-325.79543999999987,0,0.1
1589,user_11,8403.59,2026-07-28 20:10:36.153465,Amazon,send,Delhi,Web,1,20,2,0,2,2,1,3819.240342465753,146,4584.349657534247,0,0.2
1590,user_38,5857.98,2026-09-01 19:32:41.153465,Swiggy,request,Bangalore,iOS,0,19,31,3,1,0,2,17814.76077586207,116,-11956.78077586207,0,0.5
1591,user_35,15833.15,2026-09-16 04:47:47.153465,Paytm,refund,Chennai,iOS,0,4,28,2,0,1,2,15800.978582677166,127,32.171417322833804,1,0.5
1592,user_24,7559.51,2026-08-13 19:47:06.153465,Walmart,send,Pune,iOS,0,19,16,4,2,4,2,20664.321171875,128,-13104.811171874999,0,0.5
1593,user_43,19324.96,2026-09-12 16:46:44.153465,Swiggy,refund,Delhi,Web,0,16,37,3,0,2,1,15429.552764227643,123,3895.407235772356,0,0.2
1594,user_5,18302.2,2026-08-14 11:09:44.153465,Walmart,request,Bangalore,Web,0,11,44,4,1,0,1,21765.65124031008,129,-3463.451240310078,0,0.2
1595,user_16,4303.1,2026-08-11 04:34:31.153465,Swiggy,request,Delhi,Web,0,4,7,3,1,2,1,3660.321525423729,118,642.7784745762715,1,0.2
1596,user_33,4345.26,2026-09-11 13:34:38.153465,Zomato,request,Bangalore,iOS,0,13,26,5,1,0,2,3974.536484375,128,370.72351562500035,0,0.5
1597,user_36,630.8,2026-08-21 21:45:50.153465,Amazon,request,Mumbai,iOS,0,21,29,0,1,3,2,4483.898691588785,107,-3853.098691588785,0,0.5
1598,user_2,163088.36,2026-07-31 10:02:31.153465,Zomato,refund,Mumbai,Android,1,10,11,5,0,3,0,47401.46406779661,118,115686.89593220338,0,0.1
1599,user_42,2631.47,2026-08-07 22:57:53.153465,Swiggy,send,Delhi,Android,0,22,36,3,2,2,0,4749.498305084746,118,-2118.028305084746,0,0.1
1600,user_10,2859.18,2026-08-15 06:23:13.153465,Walmart,refund,Pune,Web,1,6,1,4,0,4,1,4115.205169491525,118,-1256.0251694915255,1,0.2
1601,user_23,14820.22,2026-08-31 08:21:30.153465,Walmart,refund,Delhi,Web,0,8,15,4,0,2,1,21876.48723880597,134,-7056.267238805971,0,0.2
1602,user_15,15003.35,2026-08-15 00:18:04.153465,Swiggy,refund,Mumbai,iOS,0,0,6,3,0,3,2,17357.696608695653,115,-2354.3466086956523,1,0.5
1603,user_5,6989.23,2026-08-13 17:20:15.153465,Swiggy,refund,Chennai,Android,0,17,44,3,0,1,0,21765.65124031008,129,-14776.42124031008,0,0.1
